NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
SÃO GABRIEL DA PALHA,44,SORAYA VIEIRA THRONICKE,73
RIO LARGO,44,SORAYA VIEIRA THRONICKE,294
SÃO JOSÉ DO JACUÍPE,44,SORAYA VIEIRA THRONICKE,51
VIÇOSA,44,SORAYA VIEIRA THRONICKE,237
RORAINÓPOLIS,44,SORAYA VIEIRA THRONICKE,47
IGUABA GRANDE,44,SORAYA VIEIRA THRONICKE,90
PIO XII,44,SORAYA VIEIRA THRONICKE,33
NILO PEÇANHA,44,SORAYA VIEIRA THRONICKE,93
CACHOEIRA DO SUL,44,SORAYA VIEIRA THRONICKE,256
ITAPITANGA,44,SORAYA VIEIRA THRONICKE,24
ARROIO DO TIGRE,44,SORAYA VIEIRA THRONICKE,18
JUÍNA,44,SORAYA VIEIRA THRONICKE,163
QUIPAPÁ,44,SORAYA VIEIRA THRONICKE,43
CRAVINHOS,44,SORAYA VIEIRA THRONICKE,89
CANGUARETAMA,44,SORAYA VIEIRA THRONICKE,48
VITORINO FREIRE,44,SORAYA VIEIRA THRONICKE,50
MASCOTE,44,SORAYA VIEIRA THRONICKE,44
SAUBARA,44,SORAYA VIEIRA THRONICKE,61
TOBIAS BARRETO,44,SORAYA VIEIRA THRONICKE,91
JITAÚNA,44,SORAYA VIEIRA THRONICKE,83
PEDRA BRANCA DO AMAPARI,44,SORAYA VIEIRA THRONICKE,36
IBARETAMA,44,SORAYA VIEIRA THRONICKE,57
TORITAMA,44,SORAYA VIEIRA THRONICKE,71
OLIVENÇA,44,SORAYA VIEIRA THRONICKE,38
IPUEIRAS,44,SORAYA VIEIRA THRONICKE,90
TÓQUIO,44,SORAYA VIEIRA THRONICKE,106
MAJOR VIEIRA,44,SORAYA VIEIRA THRONICKE,33
CONTENDAS DO SINCORÁ,44,SORAYA VIEIRA THRONICKE,25
BOM JARDIM,44,SORAYA VIEIRA THRONICKE,203
SANTIAGO,44,SORAYA VIEIRA THRONICKE,72
OLINDINA,44,SORAYA VIEIRA THRONICKE,67
LAVRAS,44,SORAYA VIEIRA THRONICKE,283
CAMPOS NOVOS,44,SORAYA VIEIRA THRONICKE,82
BAYEUX,44,SORAYA VIEIRA THRONICKE,256
CANUDOS,44,SORAYA VIEIRA THRONICKE,67
SANGÃO,44,SORAYA VIEIRA THRONICKE,11
PORTO CALVO,44,SORAYA VIEIRA THRONICKE,83
CRIXÁS,44,SORAYA VIEIRA THRONICKE,74
OROBÓ,44,SORAYA VIEIRA THRONICKE,216
MILÃO,44,SORAYA VIEIRA THRONICKE,23
MONTREAL,44,SORAYA VIEIRA THRONICKE,7
ALEGRETE,44,SORAYA VIEIRA THRONICKE,139
CRISTINA,44,SORAYA VIEIRA THRONICKE,31
MOJU,44,SORAYA VIEIRA THRONICKE,186
SENA MADUREIRA,44,SORAYA VIEIRA THRONICKE,163
CUPIRA,44,SORAYA VIEIRA THRONICKE,38
CAIRU,44,SORAYA VIEIRA THRONICKE,91
BANDEIRANTES,44,SORAYA VIEIRA THRONICKE,76
PALMÁCIA,44,SORAYA VIEIRA THRONICKE,47
XIQUE-XIQUE,44,SORAYA VIEIRA THRONICKE,273
SÃO JOSÉ DO EGITO,44,SORAYA VIEIRA THRONICKE,25
OTTAWA,44,SORAYA VIEIRA THRONICKE,3
OURO VERDE DO OESTE,44,SORAYA VIEIRA THRONICKE,10
ITUBERÁ,44,SORAYA VIEIRA THRONICKE,132
PARAMIRIM,44,SORAYA VIEIRA THRONICKE,151
ITAOCARA,44,SORAYA VIEIRA THRONICKE,44
CAMPO MAGRO,44,SORAYA VIEIRA THRONICKE,101
VIAMÃO,44,SORAYA VIEIRA THRONICKE,684
CANDEIAS DO JAMARI,44,SORAYA VIEIRA THRONICKE,94
JACUPIRANGA,44,SORAYA VIEIRA THRONICKE,67
ITAPORANGA D AJUDA,44,SORAYA VIEIRA THRONICKE,94
BERURI,44,SORAYA VIEIRA THRONICKE,104
SOBRAL,44,SORAYA VIEIRA THRONICKE,604
CARDEAL DA SILVA,44,SORAYA VIEIRA THRONICKE,22
SANTA CRUZ,44,SORAYA VIEIRA THRONICKE,60
PINHEIRO MACHADO,44,SORAYA VIEIRA THRONICKE,34
TRIUNFO,44,SORAYA VIEIRA THRONICKE,112
SANTA CRUZ DOS MILAGRES,44,SORAYA VIEIRA THRONICKE,16
PALHANO,44,SORAYA VIEIRA THRONICKE,31
MATÕES,44,SORAYA VIEIRA THRONICKE,46
BARRA DO RIBEIRO,44,SORAYA VIEIRA THRONICKE,36
RIO GRANDE,44,SORAYA VIEIRA THRONICKE,360
AROEIRAS DO ITAIM,44,SORAYA VIEIRA THRONICKE,27
ITABIRITO,44,SORAYA VIEIRA THRONICKE,146
CANINDÉ DE SÃO FRANCISCO,44,SORAYA VIEIRA THRONICKE,28
ALENQUER,44,SORAYA VIEIRA THRONICKE,110
MALHADA,44,SORAYA VIEIRA THRONICKE,58
CONCEIÇÃO DO ARAGUAIA,44,SORAYA VIEIRA THRONICKE,46
SIMÕES FILHO,44,SORAYA VIEIRA THRONICKE,657
QUILOMBO,44,SORAYA VIEIRA THRONICKE,26
PIRATINI,44,SORAYA VIEIRA THRONICKE,31
POCINHOS,44,SORAYA VIEIRA THRONICKE,60
GURJÃO,44,SORAYA VIEIRA THRONICKE,7
BOMBINHAS,44,SORAYA VIEIRA THRONICKE,41
PARAMBU,44,SORAYA VIEIRA THRONICKE,58
MARTINÓPOLE,44,SORAYA VIEIRA THRONICKE,20
AFUÁ,44,SORAYA VIEIRA THRONICKE,92
MONTANHAS,44,SORAYA VIEIRA THRONICKE,10
RIACHO DOS CAVALOS,44,SORAYA VIEIRA THRONICKE,14
GRAJAÚ,44,SORAYA VIEIRA THRONICKE,51
PARAUAPEBAS,44,SORAYA VIEIRA THRONICKE,311
BATAGUASSU,44,SORAYA VIEIRA THRONICKE,84
ALCÂNTARA,44,SORAYA VIEIRA THRONICKE,22
IRAJUBA,44,SORAYA VIEIRA THRONICKE,29
ACARAPE,44,SORAYA VIEIRA THRONICKE,64
PRIMAVERA,44,SORAYA VIEIRA THRONICKE,60
SERRO,44,SORAYA VIEIRA THRONICKE,36
ÁGUA BRANCA,44,SORAYA VIEIRA THRONICKE,100
PORCIÚNCULA,44,SORAYA VIEIRA THRONICKE,27
AUTAZES,44,SORAYA VIEIRA THRONICKE,164
AMAMBAI,44,SORAYA VIEIRA THRONICKE,67
LAGARTO,44,SORAYA VIEIRA THRONICKE,136
PINDARÉ-MIRIM,44,SORAYA VIEIRA THRONICKE,30
ÓBIDOS,44,SORAYA VIEIRA THRONICKE,95
CONCEIÇÃO DO COITÉ,44,SORAYA VIEIRA THRONICKE,390
CARVALHOS,44,SORAYA VIEIRA THRONICKE,16
SANTO AMARO DAS BROTAS,44,SORAYA VIEIRA THRONICKE,14
ERVÁLIA,44,SORAYA VIEIRA THRONICKE,54
UNIÃO DO OESTE,44,SORAYA VIEIRA THRONICKE,10
MORTUGABA,44,SORAYA VIEIRA THRONICKE,65
POÇÃO DE PEDRAS,44,SORAYA VIEIRA THRONICKE,19
CARAZINHO,44,SORAYA VIEIRA THRONICKE,115
COTRIGUAÇU,44,SORAYA VIEIRA THRONICKE,40
URUÇUÍ,44,SORAYA VIEIRA THRONICKE,71
MARTINÓPOLIS,44,SORAYA VIEIRA THRONICKE,123
SÃO JOSÉ DO CEDRO,44,SORAYA VIEIRA THRONICKE,18
URUGUAIANA,44,SORAYA VIEIRA THRONICKE,240
TREMEMBÉ,44,SORAYA VIEIRA THRONICKE,137
POÇO VERDE,44,SORAYA VIEIRA THRONICKE,53
SÃO CRISTÓVÃO,44,SORAYA VIEIRA THRONICKE,233
PASSA QUATRO,44,SORAYA VIEIRA THRONICKE,46
FOZ DO JORDÃO,44,SORAYA VIEIRA THRONICKE,8
CATALÃO,44,SORAYA VIEIRA THRONICKE,342
QUARTEL GERAL,44,SORAYA VIEIRA THRONICKE,6
PARÁ DE MINAS,44,SORAYA VIEIRA THRONICKE,266
PARAOPEBA,44,SORAYA VIEIRA THRONICKE,58
ITUIUTABA,44,SORAYA VIEIRA THRONICKE,124
LAMARÃO,44,SORAYA VIEIRA THRONICKE,24
SÃO JOSÉ DO DIVINO,44,SORAYA VIEIRA THRONICKE,28
MURICI,44,SORAYA VIEIRA THRONICKE,100
ESTÂNCIA VELHA,44,SORAYA VIEIRA THRONICKE,103
NOVA CRIXÁS,44,SORAYA VIEIRA THRONICKE,74
MARTINHO CAMPOS,44,SORAYA VIEIRA THRONICKE,46
GUARANI DE GOIÁS,44,SORAYA VIEIRA THRONICKE,43
MARCIONÍLIO SOUZA,44,SORAYA VIEIRA THRONICKE,34
ABADIÂNIA,44,SORAYA VIEIRA THRONICKE,68
SÃO SEPÉ,44,SORAYA VIEIRA THRONICKE,48
GUARAPARI,44,SORAYA VIEIRA THRONICKE,343
TIJUCAS DO SUL,44,SORAYA VIEIRA THRONICKE,74
PORANGA,44,SORAYA VIEIRA THRONICKE,16
ENCRUZILHADA DO SUL,44,SORAYA VIEIRA THRONICKE,43
IPORÁ,44,SORAYA VIEIRA THRONICKE,126
SENADOR ELÓI DE SOUZA,44,SORAYA VIEIRA THRONICKE,8
SIRIRI,44,SORAYA VIEIRA THRONICKE,15
JAPARATUBA,44,SORAYA VIEIRA THRONICKE,72
DIAS D ÁVILA,44,SORAYA VIEIRA THRONICKE,390
ITAPIRAPUÃ,44,SORAYA VIEIRA THRONICKE,50
CAJARI,44,SORAYA VIEIRA THRONICKE,12
CRATO,44,SORAYA VIEIRA THRONICKE,180
MARAVILHA,44,SORAYA VIEIRA THRONICKE,72
OCARA,44,SORAYA VIEIRA THRONICKE,91
ITACARAMBI,44,SORAYA VIEIRA THRONICKE,14
PEDRAS GRANDES,44,SORAYA VIEIRA THRONICKE,19
GUARDA-MOR,44,SORAYA VIEIRA THRONICKE,18
IGARASSU,44,SORAYA VIEIRA THRONICKE,241
BARBOSA FERRAZ,44,SORAYA VIEIRA THRONICKE,43
JUREMA,44,SORAYA VIEIRA THRONICKE,92
JEQUIÉ,44,SORAYA VIEIRA THRONICKE,632
GARANHUNS,44,SORAYA VIEIRA THRONICKE,148
PRATINHA,44,SORAYA VIEIRA THRONICKE,9
SANTA BRANCA,44,SORAYA VIEIRA THRONICKE,53
ALTAMIRA DO MARANHÃO,44,SORAYA VIEIRA THRONICKE,14
ABAETETUBA,44,SORAYA VIEIRA THRONICKE,301
IBIRAMA,44,SORAYA VIEIRA THRONICKE,89
BOQUIRA,44,SORAYA VIEIRA THRONICKE,52
ITAPOÁ,44,SORAYA VIEIRA THRONICKE,67
CATAS ALTAS,44,SORAYA VIEIRA THRONICKE,18
MAMANGUAPE,44,SORAYA VIEIRA THRONICKE,102
CAMAPUÃ,44,SORAYA VIEIRA THRONICKE,26
TRÊS CORAÇÕES,44,SORAYA VIEIRA THRONICKE,247
CONSTANTINA,44,SORAYA VIEIRA THRONICKE,9
NOSSA SENHORA DAS DORES,44,SORAYA VIEIRA THRONICKE,55
VALE VERDE,44,SORAYA VIEIRA THRONICKE,12
TOMÉ-AÇU,44,SORAYA VIEIRA THRONICKE,141
POMBAL,44,SORAYA VIEIRA THRONICKE,54
PORTO NACIONAL,44,SORAYA VIEIRA THRONICKE,103
BONINAL,44,SORAYA VIEIRA THRONICKE,67
NOVA ANDRADINA,44,SORAYA VIEIRA THRONICKE,102
SERRANA,44,SORAYA VIEIRA THRONICKE,98
TAMBORIL,44,SORAYA VIEIRA THRONICKE,95
CAMAQUÃ,44,SORAYA VIEIRA THRONICKE,141
RIO DO SUL,44,SORAYA VIEIRA THRONICKE,181
IÇARA,44,SORAYA VIEIRA THRONICKE,111
CACHOEIRAS DE MACACU,44,SORAYA VIEIRA THRONICKE,196
CURRALINHO,44,SORAYA VIEIRA THRONICKE,22
LAGOA REAL,44,SORAYA VIEIRA THRONICKE,100
ROSÁRIO DO CATETE,44,SORAYA VIEIRA THRONICKE,19
BARCARENA,44,SORAYA VIEIRA THRONICKE,433
PÃO DE AÇÚCAR,44,SORAYA VIEIRA THRONICKE,39
COROATÁ,44,SORAYA VIEIRA THRONICKE,73
ROLIM DE MOURA,44,SORAYA VIEIRA THRONICKE,197
ATALAIA,44,SORAYA VIEIRA THRONICKE,150
PIRANHAS,44,SORAYA VIEIRA THRONICKE,116
ENCRUZILHADA,44,SORAYA VIEIRA THRONICKE,53
IPIRANGA DO NORTE,44,SORAYA VIEIRA THRONICKE,20
CAPITÃO LEÔNIDAS MARQUES,44,SORAYA VIEIRA THRONICKE,9
BOM LUGAR,44,SORAYA VIEIRA THRONICKE,21
CARAUARI,44,SORAYA VIEIRA THRONICKE,139
VILA PROPÍCIO,44,SORAYA VIEIRA THRONICKE,38
BOA ESPERANÇA DO IGUAÇU,44,SORAYA VIEIRA THRONICKE,8
NOVA PALMA,44,SORAYA VIEIRA THRONICKE,20
IRACEMÁPOLIS,44,SORAYA VIEIRA THRONICKE,58
SANTA TEREZINHA,44,SORAYA VIEIRA THRONICKE,123
PEDRA,44,SORAYA VIEIRA THRONICKE,111
ALTA FLORESTA,44,SORAYA VIEIRA THRONICKE,195
GASPAR,44,SORAYA VIEIRA THRONICKE,129
ITAMARI,44,SORAYA VIEIRA THRONICKE,22
JACUNDÁ,44,SORAYA VIEIRA THRONICKE,79
BURITIZAL,44,SORAYA VIEIRA THRONICKE,8
MACAÍBA,44,SORAYA VIEIRA THRONICKE,131
DORES DO TURVO,44,SORAYA VIEIRA THRONICKE,10
PORTO,44,SORAYA VIEIRA THRONICKE,67
JAÚ,44,SORAYA VIEIRA THRONICKE,460
IBICARÉ,44,SORAYA VIEIRA THRONICKE,14
LAVÍNIA,44,SORAYA VIEIRA THRONICKE,10
SANTA MARIA DA VITÓRIA,44,SORAYA VIEIRA THRONICKE,219
SÃO LOURENÇO DA MATA,44,SORAYA VIEIRA THRONICKE,279
MESSIAS,44,SORAYA VIEIRA THRONICKE,62
SALTO DO ITARARÉ,44,SORAYA VIEIRA THRONICKE,20
BOCA DA MATA,44,SORAYA VIEIRA THRONICKE,108
LEOPOLDINA,44,SORAYA VIEIRA THRONICKE,91
PRESIDENTE JÂNIO QUADROS,44,SORAYA VIEIRA THRONICKE,44
CONCEIÇÃO DO LAGO-AÇU,44,SORAYA VIEIRA THRONICKE,27
VARZEDO,44,SORAYA VIEIRA THRONICKE,53
BONFINÓPOLIS,44,SORAYA VIEIRA THRONICKE,65
SORRISO,44,SORAYA VIEIRA THRONICKE,212
URUPÁ,44,SORAYA VIEIRA THRONICKE,36
ALVORADA DO OESTE,44,SORAYA VIEIRA THRONICKE,55
CARIRÉ,44,SORAYA VIEIRA THRONICKE,78
FÁTIMA DO SUL,44,SORAYA VIEIRA THRONICKE,48
ELDORADO DO SUL,44,SORAYA VIEIRA THRONICKE,95
REGINÓPOLIS,44,SORAYA VIEIRA THRONICKE,18
NOVA ERA,44,SORAYA VIEIRA THRONICKE,34
PENALVA,44,SORAYA VIEIRA THRONICKE,53
ITURAMA,44,SORAYA VIEIRA THRONICKE,30
NOVA CASTILHO,44,SORAYA VIEIRA THRONICKE,7
PEDRAS DE FOGO,44,SORAYA VIEIRA THRONICKE,31
MARILÂNDIA DO SUL,44,SORAYA VIEIRA THRONICKE,32
MIGUEL ALVES,44,SORAYA VIEIRA THRONICKE,193
FELIZ,44,SORAYA VIEIRA THRONICKE,34
CLEMENTINA,44,SORAYA VIEIRA THRONICKE,13
ARROIO DO MEIO,44,SORAYA VIEIRA THRONICKE,46
GRÃO-PARÁ,44,SORAYA VIEIRA THRONICKE,37
FLEXEIRAS,44,SORAYA VIEIRA THRONICKE,72
SÃO PEDRO DA ALDEIA,44,SORAYA VIEIRA THRONICKE,228
CAPUTIRA,44,SORAYA VIEIRA THRONICKE,19
CIANORTE,44,SORAYA VIEIRA THRONICKE,172
CATANDUVAS,44,SORAYA VIEIRA THRONICKE,34
SANTANA,44,SORAYA VIEIRA THRONICKE,453
BARRO DURO,44,SORAYA VIEIRA THRONICKE,20
PAULA FREITAS,44,SORAYA VIEIRA THRONICKE,11
QUIXERAMOBIM,44,SORAYA VIEIRA THRONICKE,82
GOVERNADOR CELSO RAMOS,44,SORAYA VIEIRA THRONICKE,80
CAJUEIRO,44,SORAYA VIEIRA THRONICKE,60
OURO,44,SORAYA VIEIRA THRONICKE,27
TRÊS RIOS,44,SORAYA VIEIRA THRONICKE,248
PENEDO,44,SORAYA VIEIRA THRONICKE,123
SEGREDO,44,SORAYA VIEIRA THRONICKE,16
ANDORINHA,44,SORAYA VIEIRA THRONICKE,36
APARECIDA,44,SORAYA VIEIRA THRONICKE,107
MUNDO NOVO,44,SORAYA VIEIRA THRONICKE,184
NOVA VENÉCIA,44,SORAYA VIEIRA THRONICKE,82
SÃO JOÃO BATISTA,44,SORAYA VIEIRA THRONICKE,85
ALFREDO WAGNER,44,SORAYA VIEIRA THRONICKE,33
GIRAU DO PONCIANO,44,SORAYA VIEIRA THRONICKE,108
MATA DE SÃO JOÃO,44,SORAYA VIEIRA THRONICKE,215
ITAPARICA,44,SORAYA VIEIRA THRONICKE,105
OURO FINO,44,SORAYA VIEIRA THRONICKE,78
RIACHÃO DO BACAMARTE,44,SORAYA VIEIRA THRONICKE,24
ARCOS,44,SORAYA VIEIRA THRONICKE,102
OURO PRETO DO OESTE,44,SORAYA VIEIRA THRONICKE,108
NOVA ARAÇÁ,44,SORAYA VIEIRA THRONICKE,9
REGISTRO,44,SORAYA VIEIRA THRONICKE,216
PERITIBA,44,SORAYA VIEIRA THRONICKE,8
LAGUNA,44,SORAYA VIEIRA THRONICKE,131
PAULO RAMOS,44,SORAYA VIEIRA THRONICKE,13
JUNQUEIRO,44,SORAYA VIEIRA THRONICKE,118
JOAÇABA,44,SORAYA VIEIRA THRONICKE,92
JARU,44,SORAYA VIEIRA THRONICKE,210
BARREIRINHAS,44,SORAYA VIEIRA THRONICKE,79
CUITÉ DE MAMANGUAPE,44,SORAYA VIEIRA THRONICKE,22
ANTÔNIO JOÃO,44,SORAYA VIEIRA THRONICKE,17
PORTO ALEGRE DO PIAUÍ,44,SORAYA VIEIRA THRONICKE,19
MARCOS PARENTE,44,SORAYA VIEIRA THRONICKE,17
ALTA FLORESTA D OESTE,44,SORAYA VIEIRA THRONICKE,113
ALTAIR,44,SORAYA VIEIRA THRONICKE,13
CABROBÓ,44,SORAYA VIEIRA THRONICKE,61
TRAMANDAÍ,44,SORAYA VIEIRA THRONICKE,67
DOIS CÓRREGOS,44,SORAYA VIEIRA THRONICKE,61
VÁRZEA ALEGRE,44,SORAYA VIEIRA THRONICKE,86
ITAPECERICA,44,SORAYA VIEIRA THRONICKE,44
TIJUCAS,44,SORAYA VIEIRA THRONICKE,87
MULUNGU DO MORRO,44,SORAYA VIEIRA THRONICKE,50
DORMENTES,44,SORAYA VIEIRA THRONICKE,74
ESMERALDA,44,SORAYA VIEIRA THRONICKE,3
TURVO,44,SORAYA VIEIRA THRONICKE,44
PATOS DE MINAS,44,SORAYA VIEIRA THRONICKE,287
VARGINHA,44,SORAYA VIEIRA THRONICKE,443
LIMOEIRO,44,SORAYA VIEIRA THRONICKE,127
JATOBÁ,44,SORAYA VIEIRA THRONICKE,28
ANICUNS,44,SORAYA VIEIRA THRONICKE,117
CIDADE OCIDENTAL,44,SORAYA VIEIRA THRONICKE,273
VISCONDE DO RIO BRANCO,44,SORAYA VIEIRA THRONICKE,51
SÃO CRISTÓVÃO DO SUL,44,SORAYA VIEIRA THRONICKE,6
ALMIRANTE TAMANDARÉ,44,SORAYA VIEIRA THRONICKE,436
ARAGUAÍNA,44,SORAYA VIEIRA THRONICKE,302
LAGOA SECA,44,SORAYA VIEIRA THRONICKE,72
SÃO JOSÉ DA LAPA,44,SORAYA VIEIRA THRONICKE,90
PLANALTINA,44,SORAYA VIEIRA THRONICKE,397
SANTO ANTÔNIO DO PALMA,44,SORAYA VIEIRA THRONICKE,6
SANTA MARIA DA BOA VISTA,44,SORAYA VIEIRA THRONICKE,152
CRISTALÂNDIA,44,SORAYA VIEIRA THRONICKE,4
MIMOSO DO SUL,44,SORAYA VIEIRA THRONICKE,63
CANAÃ DOS CARAJÁS,44,SORAYA VIEIRA THRONICKE,81
NAVIRAÍ,44,SORAYA VIEIRA THRONICKE,107
FLORES,44,SORAYA VIEIRA THRONICKE,19
ÁGUAS DE CHAPECÓ,44,SORAYA VIEIRA THRONICKE,16
BARRA DO BUGRES,44,SORAYA VIEIRA THRONICKE,123
SOBRADO,44,SORAYA VIEIRA THRONICKE,31
CASA GRANDE,44,SORAYA VIEIRA THRONICKE,14
NATIVIDADE,44,SORAYA VIEIRA THRONICKE,62
SERTÂNIA,44,SORAYA VIEIRA THRONICKE,47
COMERCINHO,44,SORAYA VIEIRA THRONICKE,7
SENADOR GUIOMARD,44,SORAYA VIEIRA THRONICKE,75
SENADOR CORTES,44,SORAYA VIEIRA THRONICKE,6
QUIRINÓPOLIS,44,SORAYA VIEIRA THRONICKE,157
ALAGOA GRANDE,44,SORAYA VIEIRA THRONICKE,63
COITÉ DO NÓIA,44,SORAYA VIEIRA THRONICKE,60
FARO,44,SORAYA VIEIRA THRONICKE,8
SÃO GERALDO DO ARAGUAIA,44,SORAYA VIEIRA THRONICKE,28
PIRACANJUBA,44,SORAYA VIEIRA THRONICKE,102
SINIMBU,44,SORAYA VIEIRA THRONICKE,28
ITAMBÉ,44,SORAYA VIEIRA THRONICKE,118
TERRA RICA,44,SORAYA VIEIRA THRONICKE,35
MAZAGÃO,44,SORAYA VIEIRA THRONICKE,112
MACURURÉ,44,SORAYA VIEIRA THRONICKE,26
JAGUARIAÍVA,44,SORAYA VIEIRA THRONICKE,59
CEZARINA,44,SORAYA VIEIRA THRONICKE,55
NOVA CANAÃ,44,SORAYA VIEIRA THRONICKE,36
JACAREZINHO,44,SORAYA VIEIRA THRONICKE,95
PARANÃ,44,SORAYA VIEIRA THRONICKE,21
SARZEDO,44,SORAYA VIEIRA THRONICKE,116
SÃO GONÇALO DOS CAMPOS,44,SORAYA VIEIRA THRONICKE,182
CAPIM BRANCO,44,SORAYA VIEIRA THRONICKE,34
BREU BRANCO,44,SORAYA VIEIRA THRONICKE,65
CANOINHAS,44,SORAYA VIEIRA THRONICKE,226
CAMARGO,44,SORAYA VIEIRA THRONICKE,11
CEDRO,44,SORAYA VIEIRA THRONICKE,147
RIO DO PIRES,44,SORAYA VIEIRA THRONICKE,46
BARREIRA,44,SORAYA VIEIRA THRONICKE,108
PONTAL,44,SORAYA VIEIRA THRONICKE,92
TAPIRAÍ,44,SORAYA VIEIRA THRONICKE,49
CONCEIÇÃO DA FEIRA,44,SORAYA VIEIRA THRONICKE,85
SÃO JOÃO DO CAIUÁ,44,SORAYA VIEIRA THRONICKE,11
CAMPO DO BRITO,44,SORAYA VIEIRA THRONICKE,24
NOVA TRENTO,44,SORAYA VIEIRA THRONICKE,23
LUIZ ALVES,44,SORAYA VIEIRA THRONICKE,30
PRESIDENTE FIGUEIREDO,44,SORAYA VIEIRA THRONICKE,138
DIAMANTINO,44,SORAYA VIEIRA THRONICKE,54
GUIMARÃES,44,SORAYA VIEIRA THRONICKE,9
ARAGUAIANA,44,SORAYA VIEIRA THRONICKE,19
LAURO DE FREITAS,44,SORAYA VIEIRA THRONICKE,888
PANAMBI,44,SORAYA VIEIRA THRONICKE,69
MINEIROS,44,SORAYA VIEIRA THRONICKE,242
BELO JARDIM,44,SORAYA VIEIRA THRONICKE,278
CERRO NEGRO,44,SORAYA VIEIRA THRONICKE,3
FORQUILHA,44,SORAYA VIEIRA THRONICKE,66
MUTUÍPE,44,SORAYA VIEIRA THRONICKE,141
CAETÉ,44,SORAYA VIEIRA THRONICKE,120
SÃO JOAQUIM DE BICAS,44,SORAYA VIEIRA THRONICKE,69
MARECHAL CÂNDIDO RONDON,44,SORAYA VIEIRA THRONICKE,100
ITAÚNA,44,SORAYA VIEIRA THRONICKE,238
NATIVIDADE DA SERRA,44,SORAYA VIEIRA THRONICKE,39
PARANAVAÍ,44,SORAYA VIEIRA THRONICKE,198
SENADOR CANEDO,44,SORAYA VIEIRA THRONICKE,589
CARLOS BARBOSA,44,SORAYA VIEIRA THRONICKE,88
CHARRUA,44,SORAYA VIEIRA THRONICKE,6
NOVA HARTZ,44,SORAYA VIEIRA THRONICKE,30
CAMPO BOM,44,SORAYA VIEIRA THRONICKE,137
ÁGUA FRIA,44,SORAYA VIEIRA THRONICKE,61
ARAIOSES,44,SORAYA VIEIRA THRONICKE,39
JOÃO ALFREDO,44,SORAYA VIEIRA THRONICKE,136
ARATIBA,44,SORAYA VIEIRA THRONICKE,10
MARACAJU,44,SORAYA VIEIRA THRONICKE,74
INDIANÓPOLIS,44,SORAYA VIEIRA THRONICKE,21
ASSIS BRASIL,44,SORAYA VIEIRA THRONICKE,11
IRAPURU,44,SORAYA VIEIRA THRONICKE,10
UIRAÚNA,44,SORAYA VIEIRA THRONICKE,24
POMPÉIA,44,SORAYA VIEIRA THRONICKE,36
POÇÕES,44,SORAYA VIEIRA THRONICKE,166
MIRANDIBA,44,SORAYA VIEIRA THRONICKE,35
SÃO LOURENÇO DO SUL,44,SORAYA VIEIRA THRONICKE,139
AQUIDAUANA,44,SORAYA VIEIRA THRONICKE,117
SÃO JOÃO DO TIGRE,44,SORAYA VIEIRA THRONICKE,25
GUAJARÁ-MIRIM,44,SORAYA VIEIRA THRONICKE,109
FÁTIMA,44,SORAYA VIEIRA THRONICKE,83
PARAÍSO DAS ÁGUAS,44,SORAYA VIEIRA THRONICKE,9
VACARIA,44,SORAYA VIEIRA THRONICKE,137
MONTE SANTO,44,SORAYA VIEIRA THRONICKE,161
ITUPORANGA,44,SORAYA VIEIRA THRONICKE,61
IRITUIA,44,SORAYA VIEIRA THRONICKE,85
JOAQUIM FELÍCIO,44,SORAYA VIEIRA THRONICKE,8
ARAGARÇAS,44,SORAYA VIEIRA THRONICKE,54
LUPIONÓPOLIS,44,SORAYA VIEIRA THRONICKE,6
SALESÓPOLIS,44,SORAYA VIEIRA THRONICKE,124
GENERAL SAMPAIO,44,SORAYA VIEIRA THRONICKE,13
SANTO ANTÔNIO DE LISBOA,44,SORAYA VIEIRA THRONICKE,26
SANTA TEREZINHA DE GOIÁS,44,SORAYA VIEIRA THRONICKE,59
CORTÊS,44,SORAYA VIEIRA THRONICKE,44
AGROLÂNDIA,44,SORAYA VIEIRA THRONICKE,19
VIDEIRA,44,SORAYA VIEIRA THRONICKE,132
SÃO MATEUS DO SUL,44,SORAYA VIEIRA THRONICKE,202
GOVERNADOR DIX-SEPT ROSADO,44,SORAYA VIEIRA THRONICKE,24
LIMOEIRO DO NORTE,44,SORAYA VIEIRA THRONICKE,101
DIONÍSIO CERQUEIRA,44,SORAYA VIEIRA THRONICKE,17
CRAÍBAS,44,SORAYA VIEIRA THRONICKE,112
LAJEDO DO TABOCAL,44,SORAYA VIEIRA THRONICKE,28
ARIPUANÃ,44,SORAYA VIEIRA THRONICKE,48
ILHOTA,44,SORAYA VIEIRA THRONICKE,27
PINHAIS,44,SORAYA VIEIRA THRONICKE,488
TIMÓTEO,44,SORAYA VIEIRA THRONICKE,129
NOVO HORIZONTE DO OESTE,44,SORAYA VIEIRA THRONICKE,34
IRANI,44,SORAYA VIEIRA THRONICKE,28
PALMEIRÓPOLIS,44,SORAYA VIEIRA THRONICKE,17
SÃO JERÔNIMO,44,SORAYA VIEIRA THRONICKE,47
PARACURU,44,SORAYA VIEIRA THRONICKE,174
QUITERIANÓPOLIS,44,SORAYA VIEIRA THRONICKE,46
PINDORAMA,44,SORAYA VIEIRA THRONICKE,40
SÃO JOÃO DO TRIUNFO,44,SORAYA VIEIRA THRONICKE,95
