NM_MUNICIPIO,NR_VOTAVEL,NM_VOTAVEL,QT_VOTOS
VÁRZEA DA PALMA,13,LUIZ INÁCIO LULA DA SILVA,9750
APUCARANA,13,LUIZ INÁCIO LULA DA SILVA,20168
VASSOURAS,13,LUIZ INÁCIO LULA DA SILVA,10263
JAGUAQUARA,13,LUIZ INÁCIO LULA DA SILVA,17054
BONITO,13,LUIZ INÁCIO LULA DA SILVA,34723
DOMINGOS MARTINS,13,LUIZ INÁCIO LULA DA SILVA,6346
PARANAVAÍ,13,LUIZ INÁCIO LULA DA SILVA,15299
TREMEMBÉ,13,LUIZ INÁCIO LULA DA SILVA,7149
BENTO GONÇALVES,13,LUIZ INÁCIO LULA DA SILVA,17140
NOVA SANTA BÁRBARA,13,LUIZ INÁCIO LULA DA SILVA,1417
ITAITINGA,13,LUIZ INÁCIO LULA DA SILVA,15703
MIMOSO DO SUL,13,LUIZ INÁCIO LULA DA SILVA,7698
ARACRUZ,13,LUIZ INÁCIO LULA DA SILVA,22094
ANGICAL DO PIAUÍ,13,LUIZ INÁCIO LULA DA SILVA,4092
PERDIGÃO,13,LUIZ INÁCIO LULA DA SILVA,1545
CASTRO,13,LUIZ INÁCIO LULA DA SILVA,14885
TAIÓ,13,LUIZ INÁCIO LULA DA SILVA,2321
